created_at,entry_id,0.3um/dl,0.5um/dl,1.0um/dl,2.5um/dl,5.0um/dl,10.0um/dl,PM1.0_CF_1_ug/m3,PM10_CF_1_ug/m3
2018-11-09 21:57:44 UTC,79071,8612.18,2485,402.91,31.2,6.2,2.48,6.2,2.48
2018-11-09 21:59:04 UTC,79072,8591.8,2512.87,438.38,23.69,5.4,1.69,5.4,1.69
2018-11-09 22:00:24 UTC,79073,8451,2462.96,402.78,28.24,5.78,1.84,5.78,1.84
2018-11-09 22:01:44 UTC,79074,8525.53,2502.29,394.07,21.56,4.87,0.93,4.87,0.93
2018-11-09 22:03:04 UTC,79075,8870.52,2578.75,423.66,35,7.16,1.43,7.16,1.43
2018-11-09 22:04:24 UTC,79076,9050.59,2657.7,436.64,31.05,6.73,1.27,6.73,1.27
2018-11-09 22:05:44 UTC,79077,9338.11,2706.48,453.34,35.11,8.25,1,8.25,1
2018-11-09 22:07:04 UTC,79078,9619.87,2787.31,473.96,35.87,8.53,2.09,8.53,2.09
2018-11-09 22:08:24 UTC,79079,10148.47,2934.93,479.04,41.42,10.42,3.62,10.42,3.62
2018-11-09 22:09:44 UTC,79080,10194.77,2977.77,496.37,31.72,8.93,2.6,8.93,2.6
2018-11-09 22:11:04 UTC,79081,10025,2930.89,496.53,39.07,9.27,1.82,9.27,1.82
2018-11-09 22:12:24 UTC,79082,10117.6,2940.02,505.7,43.28,7.63,1.86,7.63,1.86
2018-11-09 22:13:44 UTC,79083,10260.84,2982.58,529.6,43.02,11.72,3.37,11.72,3.37
2018-11-09 22:15:04 UTC,79084,10534.24,3090.26,527.83,50.72,13.76,2.46,13.76,2.46
2018-11-09 22:16:24 UTC,79085,10708.23,3135.25,543.23,41.32,6.77,2.02,6.77,2.02
2018-11-09 22:19:04 UTC,79086,10477.84,3052,540.23,42.66,9.61,1.7,9.61,1.7
2018-11-09 22:20:24 UTC,79087,10648.8,3129.71,541.36,39.29,9.44,1.42,9.44,1.42
2018-11-09 22:21:44 UTC,79088,10587,3067.22,552.07,47.64,8.87,1.89,8.87,1.89
2018-11-09 22:23:04 UTC,79089,10386.27,3045.84,516.18,37.98,6.95,2.43,6.95,2.43
2018-11-09 22:24:24 UTC,79090,10662.98,3103.93,524.58,45.7,12.07,2,12.07,2
2018-11-09 22:25:44 UTC,79091,10545.91,3064.26,523.67,41.26,8.49,0.88,8.49,0.88
2018-11-09 22:27:04 UTC,79092,10474.5,3079.18,560.68,44.89,9.34,2.23,9.34,2.23
2018-11-09 22:28:24 UTC,79093,10454.52,3045.39,498.39,46.34,13.55,3.77,13.55,3.77
2018-11-09 22:29:44 UTC,79094,10513.6,3106.19,546.98,42.33,9.42,2.7,9.42,2.7
2018-11-09 22:31:04 UTC,79095,10593.48,3093.32,513.91,36.84,5.77,1.14,5.77,1.14
2018-11-09 22:32:24 UTC,79096,10602.13,3096.89,558.59,47.39,12.43,2.02,12.43,2.02
2018-11-09 22:33:44 UTC,79097,10657.3,3143.2,550.84,48.86,9.84,2.25,9.84,2.25
2018-11-09 22:35:04 UTC,79098,10681.64,3126.77,561.66,46.77,10.68,2.36,10.68,2.36
2018-11-09 22:36:24 UTC,79099,10580.32,3084.84,548.77,53,11.8,2.66,11.8,2.66
2018-11-09 22:37:44 UTC,79100,10601.8,3118.68,562.95,45.3,11.05,3.91,11.05,3.91
2018-11-09 22:39:04 UTC,79101,10702.88,3138.37,568.86,43.77,9.65,1.65,9.65,1.65
2018-11-09 22:41:44 UTC,79102,11308,3316.2,609.27,58.18,10.49,1.73,10.49,1.73
2018-11-09 22:44:24 UTC,79103,11896,3510,655.82,52.93,11.67,3.82,11.67,3.82
2018-11-09 22:45:44 UTC,79104,12236.39,3592.16,668.84,55.48,11.02,3.36,11.02,3.36
2018-11-09 22:47:04 UTC,79105,12524.66,3682.34,709.75,62.43,19.84,3.25,19.84,3.25
2018-11-09 22:48:24 UTC,79106,12684.93,3743.51,692.62,56.27,13.04,2.64,13.04,2.64
2018-11-09 22:49:44 UTC,79107,12892.57,3796.25,752.27,66.3,16.89,3.09,16.89,3.09
2018-11-09 22:51:04 UTC,79108,13066,3866.07,743.69,62,16.83,3.45,16.83,3.45
2018-11-09 22:52:24 UTC,79109,13080,3853.66,752.52,63.73,13.73,2.82,13.73,2.82
2018-11-09 22:53:44 UTC,79110,13031.55,3867.36,728.19,69.6,21.34,6.32,21.34,6.32
2018-11-09 22:55:04 UTC,79111,12907.09,3786.34,712.82,66.34,17.07,4.68,17.07,4.68
2018-11-09 22:56:24 UTC,79112,12937.81,3814.63,741.44,58.3,16.16,2.79,16.16,2.79
2018-11-09 22:57:44 UTC,79113,13173.82,3870.8,739.41,66.82,15.91,5.09,15.91,5.09
2018-11-09 22:59:04 UTC,79114,13040.32,3869.82,756.2,66.91,16.05,4.36,16.05,4.36
2018-11-09 23:00:24 UTC,79115,13251.98,3912.6,781.3,69.56,17.21,3.35,17.21,3.35
2018-11-09 23:01:44 UTC,79116,13119.34,3845.16,755.34,69.09,16.36,4.3,16.36,4.3
2018-11-09 23:03:04 UTC,79117,13069.16,3848.57,761.45,65.18,14.39,4.73,14.39,4.73
2018-11-09 23:04:24 UTC,79118,13271.8,3928.86,777.27,67.41,15.02,4.61,15.02,4.61
2018-11-09 23:05:44 UTC,79119,13120.43,3863.48,739.46,67.37,18.96,4.93,18.96,4.93
2018-11-09 23:07:04 UTC,79120,13271.86,3931.49,786.79,74.47,20.6,5.4,20.6,5.4
2018-11-09 23:08:24 UTC,79121,13219.27,3894.33,737.22,70.69,18.02,6.31,18.02,6.31
2018-11-09 23:09:44 UTC,79122,12978.67,3799.31,745.78,73.51,15.31,4.53,15.31,4.53
2018-11-09 23:11:05 UTC,79123,13081.64,3859.8,770.98,74.52,18.84,4.73,18.84,4.73
2018-11-09 23:12:24 UTC,79124,13204.5,3917.45,750.2,64.34,15.95,4.61,15.95,4.61
2018-11-09 23:13:44 UTC,79125,13169.27,3840.76,772.29,69.36,13.78,3.11,13.78,3.11
2018-11-09 23:15:04 UTC,79126,12798.72,3796.78,741.63,80.8,22.87,9.13,22.87,9.13
2018-11-09 23:16:26 UTC,79127,13009.87,3831.31,763.33,67.84,19.62,3.84,19.62,3.84
2018-11-09 23:17:44 UTC,79128,13111.66,3856.77,746.91,68,16.32,4.43,16.32,4.43
2018-11-09 23:19:04 UTC,79129,12979.84,3811.82,763.57,68.91,18.25,4.5,18.25,4.5
2018-11-09 23:21:44 UTC,79130,12692.11,3738.95,724.05,67.52,16.64,5.89,16.64,5.89
2018-11-09 23:23:04 UTC,79131,12823.87,3773.53,737.69,72.49,22.87,5.02,22.87,5.02
2018-11-09 23:27:04 UTC,79132,12911.45,3801.2,745.3,67.16,17.68,4.66,17.68,4.66
2018-11-09 23:31:04 UTC,79133,12217.27,3587.67,686.84,59.11,16.38,4.8,16.38,4.8
2018-11-09 23:32:24 UTC,79134,12412.87,3673.07,690.87,65.44,16.69,5.11,16.69,5.11
2018-11-09 23:33:44 UTC,79135,12342.6,3673.24,718.18,67.56,19.2,3.93,19.2,3.93
2018-11-09 23:35:04 UTC,79136,12013.77,3521.09,667.23,62.57,18.2,3.11,18.2,3.11
2018-11-09 23:36:25 UTC,79137,12081.2,3553,677.18,60.77,13.55,3.55,13.55,3.55
2018-11-09 23:37:44 UTC,79138,11788.4,3456.98,684.04,58.82,13.24,2.89,13.24,2.89
2018-11-09 23:39:04 UTC,79139,11768.47,3493.33,704.93,76.44,20.11,4.29,20.11,4.29
2018-11-09 23:40:24 UTC,79140,11903.11,3503.86,698.32,71.27,19.07,4.41,19.07,4.41
2018-11-09 23:48:24 UTC,79141,11789.22,3479.22,683.8,66.17,22.37,4.3,22.37,4.3
2018-11-09 23:49:44 UTC,79142,11386.02,3359.59,650.41,61.7,15.95,5.2,15.95,5.2
2018-11-09 23:51:04 UTC,79143,11474.39,3389.02,664.5,74.27,15.75,3.91,15.75,3.91
2018-11-09 23:52:24 UTC,79144,11507.86,3393.36,655.64,67.45,14.93,3.59,14.93,3.59
2018-11-09 23:53:44 UTC,79145,11423.58,3376.3,677.77,70.05,14.98,4.77,14.98,4.77
2018-11-09 23:55:04 UTC,79146,11480.73,3362.57,673.59,65.93,15.14,3.48,15.14,3.48
2018-11-09 23:57:44 UTC,79147,11504.32,3393.05,641.23,67.48,15.43,3.7,15.43,3.7
2018-11-09 23:59:04 UTC,79148,11493.34,3372.82,644.32,55.82,11.61,2.66,11.61,2.66
2018-11-10 00:00:25 UTC,79149,11558.22,3429.39,656.87,69.07,20.48,4.17,20.48,4.17
2018-11-10 00:01:44 UTC,79150,11295.07,3353.27,667.23,59.86,13.68,3.11,13.68,3.11
2018-11-10 00:03:04 UTC,79151,11629.09,3413.43,640.73,55.34,11.25,2.3,11.25,2.3
2018-11-10 00:04:24 UTC,79152,11602.81,3430.65,668.33,61.12,16.86,3.44,16.86,3.44
2018-11-10 00:05:44 UTC,79153,11433.82,3371.48,641.73,73.14,20.32,5.75,20.32,5.75
2018-11-10 00:07:04 UTC,79154,11324.61,3345.33,656.8,61.3,13.89,3.2,13.89,3.2
2018-11-10 00:08:24 UTC,79155,11286.47,3309.98,659.82,61.24,13.56,3.62,13.56,3.62
2018-11-10 00:11:04 UTC,79156,11245.74,3320.49,667.63,62.63,14.49,2.91,14.49,2.91
2018-11-10 00:12:24 UTC,79157,11426.6,3360.84,644.69,59.42,14.73,3.22,14.73,3.22
2018-11-10 00:13:44 UTC,79158,11344.47,3337,651.71,56.89,15.16,3.53,15.16,3.53
2018-11-10 00:15:04 UTC,79159,11278.12,3321.12,646.49,69.98,16.84,3.65,16.84,3.65
2018-11-10 00:16:24 UTC,79160,11480.73,3351.11,644.33,57.6,14.2,2.71,14.2,2.71
2018-11-10 00:17:44 UTC,79161,11434.36,3366.59,663.91,65.16,15.07,2.16,15.07,2.16
2018-11-10 00:19:04 UTC,79162,11884.77,3514.66,681.3,63.48,15.89,4.64,15.89,4.64
2018-11-10 00:20:24 UTC,79163,11879.32,3484.66,698.91,60.25,12.18,3.66,12.18,3.66
2018-11-10 00:21:45 UTC,79164,12355.16,3645.16,699.95,65.14,16.52,4.73,16.52,4.73
2018-11-10 00:23:04 UTC,79165,12575.33,3700.51,728.11,59.76,12.2,3.51,12.2,3.51
2018-11-10 00:24:24 UTC,79166,12644.05,3722.25,720.7,62.86,14.7,3.41,14.7,3.41
2018-11-10 00:27:04 UTC,79167,12791.11,3786.82,740.16,77.98,18.52,4.93,18.52,4.93
2018-11-10 00:28:24 UTC,79168,12965.32,3843.09,797.36,73.2,15.86,5.98,15.86,5.98
2018-11-10 00:29:44 UTC,79169,13176.14,3896.35,774.21,81.3,20.47,4.72,20.47,4.72
2018-11-10 00:31:04 UTC,79170,12986.2,3835.69,817.89,85.96,17.09,4.18,17.09,4.18
2018-11-10 00:32:24 UTC,79171,13250.25,3911.36,776.48,81.68,16.3,3.25,16.3,3.25
2018-11-10 00:33:44 UTC,79172,13298.2,3938.2,807.53,83.84,26.4,9.31,26.4,9.31
2018-11-10 00:35:05 UTC,79173,13362.55,3940.66,805.66,86.8,23.98,5.39,23.98,5.39
2018-11-10 00:36:24 UTC,79174,13482.75,3999.27,813.11,82.84,21.07,5.36,21.07,5.36
2018-11-10 00:37:44 UTC,79175,13423.46,3965.49,780.98,66.23,16.58,5.93,16.58,5.93
2018-11-10 00:39:04 UTC,79176,13372.83,3956.39,813.87,74.89,18.35,3.43,18.35,3.43
2018-11-10 00:40:24 UTC,79177,13444.26,3963.3,807.51,78.63,18.95,5.93,18.95,5.93
2018-11-10 00:41:44 UTC,79178,13338.73,3947.31,832.84,95.2,24,3.51,24,3.51
2018-11-10 00:43:04 UTC,79179,12981.48,3852.41,807.07,86.77,26.59,6.64,26.59,6.64
2018-11-10 00:44:24 UTC,79180,13416.95,3954.27,832.98,84.07,18.86,3.91,18.86,3.91
2018-11-10 00:48:24 UTC,79181,13016.13,3851.07,798.44,89.71,24.8,6.44,24.8,6.44
2018-11-10 00:49:44 UTC,79182,12488.44,3700.14,752.63,74.81,18.21,4.07,18.21,4.07
2018-11-10 00:51:04 UTC,79183,12260.45,3618.45,754.77,66.36,16.64,4.98,16.64,4.98
2018-11-10 00:52:24 UTC,79184,11904.35,3511.16,690.4,65.7,18.19,4.26,18.19,4.26
2018-11-10 00:53:44 UTC,79185,11522.07,3412.42,687.62,72.31,14.09,5.11,14.09,5.11
2018-11-10 00:55:04 UTC,79186,11532.39,3393.33,661.67,60.93,15.07,3.04,15.07,3.04
2018-11-10 00:56:24 UTC,79187,11790.27,3476.18,715.09,72.11,16.84,3.89,16.84,3.89
2018-11-10 00:57:44 UTC,79188,11833.3,3506.17,703.54,63.83,12.2,3.85,12.2,3.85
2018-11-10 00:59:04 UTC,79189,11863.2,3530.91,733.82,75.29,19.84,5.04,19.84,5.04
2018-11-10 01:00:25 UTC,79190,12037.95,3533.02,728.49,77.65,20.74,6.02,20.74,6.02
2018-11-10 01:01:44 UTC,79191,12225.26,3604.54,738.46,60.8,15.52,3.72,15.52,3.72
2018-11-10 01:03:04 UTC,79192,12431.93,3679.53,769.47,74.93,20.33,4.87,20.33,4.87
2018-11-10 01:04:25 UTC,79193,12900.2,3808.48,805.11,87.14,18.89,3.55,18.89,3.55
2018-11-10 01:05:44 UTC,79194,12864.14,3812.34,762.02,79.48,22.34,6.07,22.34,6.07
2018-11-10 01:07:04 UTC,79195,13042.02,3860.86,773.82,74.75,22.7,3.59,22.7,3.59
2018-11-10 01:08:24 UTC,79196,13431.45,3971.45,805.11,74.74,16.64,4.89,16.64,4.89
2018-11-10 01:09:44 UTC,79197,13248.34,3923.2,800.55,82.36,19.52,4.57,19.52,4.57
2018-11-10 01:11:04 UTC,79198,13327.13,3917.38,776.62,72.09,16.78,2.82,16.78,2.82
2018-11-10 01:12:24 UTC,79199,12969.48,3839.57,803.39,78.27,16.02,3.66,16.02,3.66
2018-11-10 01:13:44 UTC,79200,12577.79,3728.29,772.6,80.62,21.83,6.05,21.83,6.05
2018-11-10 01:15:04 UTC,79201,12381.6,3675.33,787.38,78.51,20.33,5.51,20.33,5.51
2018-11-10 01:16:24 UTC,79202,12764.32,3804.75,747.91,75.59,27.93,8.52,27.93,8.52
2018-11-10 01:17:44 UTC,79203,12759.2,3791,772.57,80.36,17.5,4.32,17.5,4.32
2018-11-10 01:19:04 UTC,79204,12586.77,3706.45,767.39,79.3,23.59,5.39,23.59,5.39
2018-11-10 01:20:24 UTC,79205,12455.09,3681.21,750.16,78.16,20.05,5.42,20.05,5.42
2018-11-10 01:21:44 UTC,79206,12338.86,3646.61,745.43,78.18,21.48,3.98,21.48,3.98
2018-11-10 01:23:04 UTC,79207,12571.16,3720.73,775.93,75.95,19.16,4.45,19.16,4.45
2018-11-10 01:24:24 UTC,79208,12572.32,3704.75,772.57,79.48,22.32,5.45,22.32,5.45
2018-11-10 01:25:44 UTC,79209,12828.61,3821.93,821.91,75,23.3,7.45,23.3,7.45
2018-11-10 01:27:04 UTC,79210,12862.98,3794.18,775.77,81.73,22.73,3.55,22.73,3.55
2018-11-10 01:28:24 UTC,79211,13030.91,3860.55,823.95,89.5,24.59,3.84,24.59,3.84
2018-11-10 01:29:44 UTC,79212,13109.47,3861.76,788.36,79.09,21.98,7.24,21.98,7.24
2018-11-10 01:31:04 UTC,79213,13126.73,3870.31,834.93,77.58,20.11,4.51,20.11,4.51
2018-11-10 01:32:24 UTC,79214,13369.43,3957.25,819.95,104.2,32.57,5.84,32.57,5.84
2018-11-10 01:33:44 UTC,79215,13597.73,4015.11,842.73,81.24,18.78,4.89,18.78,4.89
2018-11-10 01:35:04 UTC,79216,13627.09,4026.91,880.95,99.93,26.84,6.27,26.84,6.27
2018-11-10 01:36:24 UTC,79217,13510.77,3994.75,870.32,102.61,24.39,4.91,24.39,4.91
2018-11-10 01:37:44 UTC,79218,13068.67,3895.76,833.96,95.82,24.02,4.62,24.02,4.62
2018-11-10 01:39:04 UTC,79219,13040.67,3874.62,798.31,81.89,23.29,4.09,23.29,4.09
2018-11-10 01:40:24 UTC,79220,12910.98,3808.73,820.64,88.8,22.84,5.07,22.84,5.07
2018-11-10 01:41:44 UTC,79221,12974.16,3858.6,823.91,94.12,21.3,5.35,21.3,5.35
2018-11-10 01:43:04 UTC,79222,13055.8,3864.75,822.86,85.77,24.59,5.75,24.59,5.75
2018-11-10 01:44:24 UTC,79223,12917.32,3811.57,776.61,83.52,16.82,4.09,16.82,4.09
2018-11-10 01:45:44 UTC,79224,12893,3811.71,805.69,88.27,22.42,4.04,22.42,4.04
2018-11-10 01:47:04 UTC,79225,12961.91,3823.8,798.7,85.73,16.61,5.32,16.61,5.32
2018-11-10 01:48:24 UTC,79226,13015.47,3846.51,814.22,93.53,22.09,5.76,22.09,5.76
2018-11-10 01:49:44 UTC,79227,12924.89,3809.16,799.07,81.2,18.52,5.8,18.52,5.8
2018-11-10 01:51:04 UTC,79228,12751.19,3812,819.53,81.35,19.84,3.72,19.84,3.72
2018-11-10 01:52:24 UTC,79229,12690.75,3726.73,808.73,88.16,24.34,6.36,24.34,6.36
2018-11-10 01:53:44 UTC,79230,12908.27,3821.29,809.51,83.6,22.98,5.02,22.98,5.02
2018-11-10 01:55:04 UTC,79231,12799.12,3803.51,809.74,97.21,27.63,6.88,27.63,6.88
2018-11-10 01:56:24 UTC,79232,12934.5,3838.11,816.52,104.8,35.28,10.96,35.28,10.96
2018-11-10 01:57:44 UTC,79233,12911.33,3827.4,787.82,84.71,19.22,6.4,19.22,6.4
2018-11-10 01:59:04 UTC,79234,12789.89,3801.18,812,92.07,35.05,7.5,35.05,7.5
2018-11-10 02:00:24 UTC,79235,12990.95,3838.39,804.39,96.8,23.82,4.41,23.82,4.41
2018-11-10 02:01:44 UTC,79236,13148.18,3892.25,815.43,87.2,18.07,4.8,18.07,4.8
2018-11-10 02:03:04 UTC,79237,13055.13,3873.36,808.78,85.53,24.58,4.38,24.58,4.38
2018-11-10 02:04:24 UTC,79238,12735.68,3762.93,811.82,100.59,26.39,6.34,26.39,6.34
2018-11-10 02:05:44 UTC,79239,13071.47,3858.56,821.98,87.73,24.84,6.6,24.84,6.6
2018-11-10 02:07:04 UTC,79240,13317.61,3973.93,819.77,96.93,21.7,5.05,21.7,5.05
2018-11-10 02:08:24 UTC,79241,13200.21,3938.02,821.7,99.56,26.02,6.42,26.02,6.42
2018-11-10 02:09:44 UTC,79242,13042.47,3880.6,805.73,83.84,22.62,4.51,22.62,4.51
2018-11-10 02:11:04 UTC,79243,13032.13,3850.84,808.93,90.27,24.91,6.78,24.91,6.78
2018-11-10 02:12:24 UTC,79244,13073.87,3881.28,835.28,96.41,26.22,7.85,26.22,7.85
2018-11-10 02:13:44 UTC,79245,13300.83,3904.43,825.24,85.17,27.43,8.59,27.43,8.59
2018-11-10 02:15:04 UTC,79246,13268.2,3935.64,846.87,97.67,22.07,4.31,22.07,4.31
2018-11-10 02:16:24 UTC,79247,13357.88,3942.93,841.16,95.12,27.63,6.19,27.63,6.19
2018-11-10 02:17:44 UTC,79248,13110.42,3877.53,832.84,102.26,27.84,6.35,27.84,6.35
2018-11-10 02:19:04 UTC,79249,13131.85,3900.61,834.24,97.61,31.33,7.26,31.33,7.26
2018-11-10 02:20:24 UTC,79250,13310.52,3934.45,838.23,96.59,25.7,4.68,25.7,4.68
2018-11-10 02:21:44 UTC,79251,13199.27,3904.27,822.38,89.8,23.89,4.91,23.89,4.91
2018-11-10 02:23:05 UTC,79252,13311.55,3937.66,814.27,87.07,24.02,7.68,24.02,7.68
2018-11-10 02:24:24 UTC,79253,13160.73,3889.98,819.96,95.64,24.6,6.91,24.6,6.91
2018-11-10 02:25:44 UTC,79254,13181.73,3894.66,800.86,90.73,30.95,7.75,30.95,7.75
2018-11-10 02:27:04 UTC,79255,13168.81,3915.95,873.44,101.3,28.47,5.35,28.47,5.35
2018-11-10 02:28:24 UTC,79256,13236.2,3917.91,837.86,99.43,26.7,6.34,26.7,6.34
2018-11-10 02:29:44 UTC,79257,13162.4,3891.7,833.93,92.91,29.42,8.88,29.42,8.88
2018-11-10 02:31:04 UTC,79258,12983.87,3840.42,824.42,95.71,31.18,6.87,31.18,6.87
2018-11-10 02:32:25 UTC,79259,12938.4,3806.42,818.02,91.22,26.82,6.8,26.82,6.8
2018-11-10 02:33:44 UTC,79260,12805.98,3798.59,795.34,91.07,27.68,6.93,27.68,6.93
2018-11-10 02:35:04 UTC,79261,12751.4,3766.18,828.84,90.93,21.51,8.11,21.51,8.11
2018-11-10 02:36:24 UTC,79262,12712.36,3760.52,822,96.17,27.36,7.36,27.36,7.36
2018-11-10 02:37:44 UTC,79263,12778.07,3794.98,831.98,99.42,32.04,7.96,32.04,7.96
2018-11-10 02:39:04 UTC,79264,12670.98,3768.91,782.2,83.57,21.2,5.45,21.2,5.45
2018-11-10 02:40:24 UTC,79265,12787.33,3786.88,799.86,84.91,26.19,7.07,26.19,7.07
2018-11-10 02:41:44 UTC,79266,12776.8,3792,790,92.2,22.48,8.64,22.48,8.64
2018-11-10 02:43:04 UTC,79267,12927.95,3812.55,798.14,86.11,26.59,6.59,26.59,6.59
2018-11-10 02:44:24 UTC,79268,13000.2,3855.47,791.96,91.36,22.93,4.31,22.93,4.31
2018-11-10 02:45:44 UTC,79269,12813.75,3771.5,801.32,93.39,25.36,5.73,25.36,5.73
2018-11-10 02:47:04 UTC,79270,12570.36,3773.74,783.33,92.6,29.62,7.62,29.62,7.62
2018-11-10 02:48:24 UTC,79271,13119.48,3864.59,800.98,88.18,28.66,7.25,28.66,7.25
2018-11-10 02:49:44 UTC,79272,13038.89,3846.86,799.3,90.48,22.64,5,22.64,5
2018-11-10 02:51:04 UTC,79273,13007.73,3840.93,788.86,79.89,22.36,5.02,22.36,5.02
2018-11-10 02:52:24 UTC,79274,12887.05,3816.55,781,87,25.25,5.55,25.25,5.55
2018-11-10 02:53:44 UTC,79275,12891.63,3802.58,806.56,95.98,33.65,8.98,33.65,8.98
2018-11-10 02:55:04 UTC,79276,12817.57,3748.18,789.52,92.84,29.32,10.2,29.32,10.2
2018-11-10 02:56:24 UTC,79277,12845.79,3773.88,799.98,101.93,25.84,7.21,25.84,7.21
2018-11-10 02:57:44 UTC,79278,12908.25,3819.34,790.16,95.18,31.84,8.11,31.84,8.11
2018-11-10 02:59:04 UTC,79279,12875.72,3815.37,795.19,84.42,26.49,5.28,26.49,5.28
2018-11-10 03:00:24 UTC,79280,12651,3692.29,765.67,85.02,29.82,7.31,29.82,7.31
2018-11-10 03:01:44 UTC,79281,12744.14,3765.14,771.33,86.88,22.4,4.63,22.4,4.63
2018-11-10 03:03:04 UTC,79282,12900.27,3816.45,800.59,87.86,23.02,8.25,23.02,8.25
2018-11-10 03:04:24 UTC,79283,13089.14,3884.95,817.57,95.05,26,6.55,26,6.55
2018-11-10 03:05:44 UTC,79284,12588.78,3747.41,796.93,85.33,23.22,4.07,23.22,4.07
2018-11-10 03:07:04 UTC,79285,12817.95,3782.12,806.47,94.21,26.09,7.67,26.09,7.67
2018-11-10 03:08:25 UTC,79286,12922,3800.31,824.91,99.13,27.22,7.29,27.22,7.29
2018-11-10 03:09:44 UTC,79287,12809.23,3798.23,795.12,87.19,18.49,4.23,18.49,4.23
2018-11-10 03:11:04 UTC,79288,12729.21,3760.28,808.02,82.91,21.37,7.63,21.37,7.63
2018-11-10 03:12:24 UTC,79289,12643.43,3716.93,766.32,91.45,27.84,7.16,27.84,7.16
2018-11-10 03:13:44 UTC,79290,12621.21,3737.33,767.86,94.72,29.05,9.09,29.05,9.09
2018-11-10 03:15:04 UTC,79291,12793.43,3761.77,746.02,85.41,28.75,10.34,28.75,10.34
2018-11-10 03:16:24 UTC,79292,12639.89,3741.75,792.77,92.86,26.59,8.77,26.59,8.77
2018-11-10 03:17:44 UTC,79293,12690.13,3739.27,814.76,94.78,28.04,5.96,28.04,5.96
2018-11-10 03:19:04 UTC,79294,12735.89,3736.43,804.04,74.81,20.26,5.91,20.26,5.91
2018-11-10 03:20:24 UTC,79295,12821.8,3783.38,788.38,80.89,21.76,6.24,21.76,6.24
2018-11-10 03:21:44 UTC,79296,12442.83,3655.57,782.57,76.15,20.76,5.76,20.76,5.76
2018-11-10 03:23:04 UTC,79297,12402.75,3657.45,772.14,91.3,28.68,8.41,28.68,8.41
2018-11-10 03:24:24 UTC,79298,12468.67,3664.24,778.38,82.44,24.87,7.4,24.87,7.4
2018-11-10 03:25:44 UTC,79299,12830.25,3800.05,832.48,100.02,28.64,8.2,28.64,8.2
2018-11-10 03:27:04 UTC,79300,12691.93,3763.07,783.6,89.82,22.29,5.22,22.29,5.22
2018-11-10 03:28:24 UTC,79301,12743.86,3785.16,801.5,81.7,20.34,6.3,20.34,6.3
2018-11-10 03:29:44 UTC,79302,12616.43,3735.07,773.2,93.41,27.98,8.34,27.98,8.34
2018-11-10 03:31:04 UTC,79303,12917,3835.6,795.53,91.69,25.44,6.02,25.44,6.02
2018-11-10 03:32:24 UTC,79304,12868.27,3813.36,806.73,92.07,28.6,8.51,28.6,8.51
2018-11-10 03:33:44 UTC,79305,13001.33,3834.62,791.91,90.36,23.73,5.04,23.73,5.04
2018-11-10 03:35:04 UTC,79306,13226.45,3903.82,808.43,85.05,24.66,6.36,24.66,6.36
2018-11-10 03:36:24 UTC,79307,13032.07,3860.68,833.07,99.64,33.59,6.91,33.59,6.91
2018-11-10 03:37:44 UTC,79308,13050.07,3862.55,855.66,90.18,28.52,6.16,28.52,6.16
2018-11-10 03:39:04 UTC,79309,13352.11,3931.7,854.89,97.3,31.07,9.52,31.07,9.52
2018-11-10 03:40:24 UTC,79310,13308.07,3946.11,852.11,94.87,31.58,6.22,31.58,6.22
2018-11-10 03:41:44 UTC,79311,13668.73,4016.47,821.22,92.47,20.62,4.56,20.62,4.56
2018-11-10 03:43:04 UTC,79312,13710.89,4042.3,891.14,100.11,27.23,7.73,27.23,7.73
2018-11-10 03:44:24 UTC,79313,13676.05,4045.09,865.11,96.91,30.84,8.18,30.84,8.18
2018-11-10 03:45:44 UTC,79314,13607.27,4001.27,868.84,101.71,25.53,12.18,25.53,12.18
2018-11-10 03:47:04 UTC,79315,13662.82,4071.57,853.52,104.55,29.32,6.93,29.32,6.93
2018-11-10 03:48:24 UTC,79316,13781.93,4067.67,851.84,96.47,26.21,6.44,26.21,6.44
2018-11-10 03:49:44 UTC,79317,14828.59,4390.05,966.41,116.07,32.32,8.93,32.32,8.93
2018-11-10 03:51:04 UTC,79318,33871.96,10353.89,2998.61,404.83,131.85,31.91,131.85,31.91
2018-11-10 03:52:24 UTC,79319,37882.91,11520.2,3213.52,443.16,136.77,32.34,136.77,32.34
2018-11-10 03:53:44 UTC,79320,28966.29,8684.32,2100.68,260.68,76.05,17.09,76.05,17.09
2018-11-10 03:55:04 UTC,79321,26037.68,7825.89,1883.32,219.3,66.75,13.43,66.75,13.43
2018-11-10 03:56:24 UTC,79322,22874.93,6864.47,1603.47,210.58,74.56,17.49,74.56,17.49
2018-11-10 03:57:44 UTC,79323,18813.7,5614.12,1258.93,159.51,49.53,9.26,49.53,9.26
2018-11-10 03:59:04 UTC,79324,15541.16,4592.5,996.2,125.5,35.25,11,35.25,11
2018-11-10 04:00:24 UTC,79325,15755.93,4665.28,1003.19,120.95,33,7.79,33,7.79
2018-11-10 04:01:44 UTC,79326,16379,4841.51,1034.29,119.02,38.98,8.62,38.98,8.62
2018-11-10 04:03:04 UTC,79327,14984.87,4441.89,942.33,118.96,30.4,6.27,30.4,6.27
2018-11-10 04:04:24 UTC,79328,14228.11,4191.18,878.98,97.18,27.68,6.84,27.68,6.84
2018-11-10 04:05:44 UTC,79329,14276.66,4219.93,897.52,108,33.98,7.14,33.98,7.14
